Country,Year,Latitude,Longitude,Continent,iso_alpha,OilConsumption,GasConsumption,CoalConsumption,TotalConsumption,Usage
China Hong Kong SAR,1968,22.32789401,114.1798757,Asia Pacific,HKG,0.128587174,0,0.002553948,36428089444,0.131141122
India,1968,20.593684,78.96288,Asia Pacific,IND,0.683175224,0.01423512,1.561768981,6.2755E+11,2.259179325
Indonesia,1968,-0.789275,113.921327,Asia Pacific,IDN,0.256677499,0.02312982,0.003475044,78689545278,0.283282363
Japan,1968,36.204824,138.252924,Asia Pacific,JPN,5.925596727,0.075942,2.456838105,2.34955E+12,8.458376832
Malaysia,1968,4.210484,101.975766,Asia Pacific,MYS,0.116655122,0,0.000502416,32543760556,0.117157538
New Zealand,1968,-40.900557,174.885971,Asia Pacific,NZL,0.140385501,0,0.0575685,54987222500,0.197954001
Pakistan,1968,30.375321,69.345116,Asia Pacific,PAK,0.211357189,0.07866702,0.051539508,94878810278,0.341563717
Philippines,1968,12.879721,121.774017,Asia Pacific,PHL,0.251336116,0,0.000625139,69989237500,0.251961255
Singapore,1968,1.352083,103.819836,Asia Pacific,SGP,0.293993129,0,0.000251208,81734538056,0.294244337
South Korea,1968,36.61375976,127.7174212,Asia Pacific,KOR,0.208942844,0,0.2114334,1.16771E+11,0.420376244
Sri Lanka,1968,7.873054,80.771797,Asia Pacific,LKA,0.021205259,0,0,5890349722,0.021205259
Taiwan,1968,23.69781,120.960515,Asia Pacific,TWN,0.154967343,0.01697436,0.127153116,83081894167,0.299094819
Thailand,1968,15.870032,100.992541,Asia Pacific,THA,0.172182549,0,0.005359104,49317125833,0.177541653
Vietnam,1968,14.058324,108.277199,Asia Pacific,VNM,0.211730747,0,0.047997475,72146728333,0.259728222
Canada,1969,56.130366,-106.346771,North America,CAN,2.885563124,1.12858677,0.660132756,1.29841E+12,4.67428265
Mexico,1969,23.634501,-102.552784,North America,MEX,0.828570415,0.35089392,0.040165,3.38786E+11,1.219629335
US,1969,37.09024,-95.712891,North America,USA,28.19461638,19.63478524,12.41005543,1.67332E+13,60.23945705
Argentina,1969,-38.416097,-63.616672,S. & Cent. America,ARG,1.108724524,0.18649827,0.032839812,3.68906E+11,1.328062606
Brazil,1969,-14.235004,-51.92528,S. & Cent. America,BRA,0.948843763,0.002721474,0.089346312,2.89142E+11,1.040911549
Chile,1969,-35.675147,-71.542969,S. & Cent. America,CHL,0.192075633,0.02315502,0.0502416,73742292500,0.265472253
Colombia,1969,4.570868,-74.297333,S. & Cent. America,COL,0.204372421,0.046275075,0.089974332,94617174444,0.340621828
Ecuador,1969,-1.831239,-78.183406,S. & Cent. America,ECU,0.040654983,0,0,11293050833,0.040654983
Peru,1969,-9.189967,-75.015152,S. & Cent. America,PER,0.200909429,0.01458765,0.003588491,60857102778,0.21908557
Trinidad & Tobago,1969,10.691803,-61.222503,S. & Cent. America,TTO,0.089705832,0.0562464,0,40542286667,0.145952232
Venezuela,1969,6.42375,-66.58973,S. & Cent. America,VEN,0.435231383,0.33034932,0.001004832,2.1294E+11,0.766585535
Austria,1969,47.516231,14.550072,Europe,AUT,0.35001358,0.083984965,0.186971033,1.72492E+11,0.620969578
Belgium,1969,50.503887,4.469936,Europe,BEL,1.022425053,0.091206,0.722485265,5.10032E+11,1.836116318
Bulgaria,1969,42.733883,25.48583,Europe,BGR,0.32860364,0.01464561,0.307018044,1.8063E+11,0.650267294
Cyprus,1969,35.08620251,-33.15948469,Europe,CYP,0.027323257,0,0,7589793611,0.027323257
Czech Republic,1969,49.817492,15.472962,Europe,CZE,0.246574559,0.0262584,1.534336596,5.01992E+11,1.807169555
Denmark,1969,56.26392,9.501785,Europe,DNK,0.697775611,0,0.122957942,2.27982E+11,0.820733553
Finland,1969,61.92411,25.748151,Europe,FIN,0.406519952,0,0.09409699,1.3906E+11,0.500616942
France,1969,46.227638,2.213749,Europe,FRA,3.537603052,0.30186179,1.524971015,1.49012E+12,5.364435857
Germany,1969,51.165691,10.451526,Europe,DEU,5.388990244,0.404338946,6.32145772,3.36522E+12,12.11478691
Greece,1969,39.074208,21.824312,Europe,GRC,0.263138923,0,0.091983996,98645255278,0.355122919
Hungary,1969,47.162494,19.503304,Europe,HUN,0.21713019,0.1166976,0.380705724,1.98482E+11,0.714533514
Iceland,1969,64.963051,-19.020835,Europe,ISL,0.0206982,0,8.62E-05,5773444444,0.0207844
Ireland,1969,53.41291,-8.24389,Europe,IRL,0.155352366,0,0.184596012,94430105000,0.339948378
Italy,1969,41.87194,12.56738,Europe,ITA,3.258973068,0.4082823,0.409217832,1.13235E+12,4.0764732
Luxembourg,1969,49.61682412,6.124983395,Europe,LUX,0.054376347,0.0001053,0.109999796,45689289722,0.164481443
Netherlands,1969,52.132633,5.291266,Europe,NLD,1.389014568,0.451,0.262,5.83893E+11,2.102014568
Norway,1969,60.472024,8.468946,Europe,NOR,0.310282721,0,0.035033133,95921070556,0.345315854
Poland,1969,51.919438,19.145136,Europe,POL,0.3602809,0.1706553,2.829313836,9.33403E+11,3.360250036
Portugal,1969,39.399872,-8.224454,Europe,PRT,0.139927025,0,0.02135268,44799918056,0.161279705
Romania,1969,45.943161,24.96676,Europe,ROU,0.42273641,0.738608466,0.275977471,3.99256E+11,1.437322347
Slovakia,1969,48.17856255,-17.37553815,Europe,SVK,0.141745501,0.0325125,0.27308253,1.24261E+11,0.447340531
Spain,1969,40.463667,-3.74922,Europe,ESP,1.038172501,0.00338148,0.38895372,3.97363E+11,1.430507701
Sweden,1969,60.128161,18.643501,Europe,SWE,1.128654191,0,0.075416745,3.34464E+11,1.204070936
Switzerland,1969,46.818188,8.227512,Europe,CHE,0.481258118,9.00E-06,0.03184,1.4253E+11,0.513107118
Turkey,1969,38.963745,35.243322,Europe,TUR,0.283171389,0,0.17500824,1.27272E+11,0.458179629
United Kingdom,1969,55.378051,-3.435973,Europe,GBR,4.177224724,0.223449516,4.26258108,2.40646E+12,8.66325532
Iran,1969,32.427908,53.688046,Middle East,IRN,0.43043735,0.038750133,0.013020948,1.33947E+11,0.482208431
Iraq,1969,33.223191,43.679291,Middle East,IRQ,0.076224521,0.0260604,0,28412478056,0.102284921
Israel,1969,31.046051,34.851612,Middle East,ISR,0.194680269,0.005076602,0,55488019722,0.199756871
Kuwait,1969,29.31166,47.481766,Middle East,KWT,0.199909152,0.1274634,0,90936820000,0.327372552
Oman,1969,21.512583,55.923255,Middle East,OMN,0.02258616,0,0,6273933333,0.02258616
Qatar,1969,25.3182235,-51.20661467,Middle East,QAT,0.004681584,0.03174552,0,10118640000,0.036427104
Saudi Arabia,1969,23.885942,45.079162,Middle East,SAU,0.853453869,0.0453321,0,2.49663E+11,0.898785969
United Arab Emirates,1969,23.7479278,-54.10908829,Middle East,ARE,0.004379131,0.020709,0,6968925278,0.025088131
Algeria,1969,28.033886,1.659626,Africa,DZA,0.076701348,0.037266075,0.00293076,32471717500,0.116898183
Egypt,1969,26.820553,30.802498,Africa,EGY,0.19936319,0.00246015,0.019845432,61574658889,0.221668772
Morocco,1969,31.791702,-7.09262,Africa,MAR,0.077584267,0.00175077,0.0104334,24935676944,0.089768437
South Africa,1969,-30.559482,22.937506,Africa,ZAF,0.343170587,0,1.108539036,4.03253E+11,1.451709623
Australia,1969,-25.274398,133.775136,Asia Pacific,AUS,0.944813246,0.0148554,0.8254,4.95852E+11,1.785068646
China,1969,35.86166,104.195397,Asia Pacific,CHN,0.864159589,0.071115044,5.45979654,1.77641E+12,6.395071173
China Hong Kong SAR,1969,22.32789401,114.1798757,Asia Pacific,HKG,0.152572535,0,0.001507248,42799939722,0.154079783
India,1969,20.593684,78.96288,Asia Pacific,IND,0.820543802,0.017082144,1.659028345,6.93515E+11,2.496654291
Indonesia,1969,-0.789275,113.921327,Asia Pacific,IDN,0.274802693,0.04359222,0.0041868,89606031389,0.322581713
Japan,1969,36.204824,138.252924,Asia Pacific,JPN,7.016165381,0.083971967,2.624337738,2.70124E+12,9.724475086
Malaysia,1969,4.210484,101.975766,Asia Pacific,MYS,0.120368978,0,0.00062802,33610277222,0.120996998
New Zealand,1969,-40.900557,174.885971,Asia Pacific,NZL,0.145818391,0,0.05903388,56903408611,0.204852271
Pakistan,1969,30.375321,69.345116,Asia Pacific,PAK,0.198228468,0.09691344,0.046389744,94869903333,0.341531652
Philippines,1969,12.879721,121.774017,Asia Pacific,PHL,0.26936058,0,0.000820496,75050298889,0.270181076
Singapore,1969,1.352083,103.819836,Asia Pacific,SGP,0.289021055,0,0.000125604,80318516389,0.289146659
South Korea,1969,36.61375976,127.7174212,Asia Pacific,KOR,0.28357501,0,0.220811832,1.40107E+11,0.504386842
Sri Lanka,1969,7.873054,80.771797,Asia Pacific,LKA,0.021696495,0,0,6026804167,0.021696495
Taiwan,1969,23.69781,120.960515,Asia Pacific,TWN,0.185577542,0.02132676,0.116727984,89897857222,0.323632286
Thailand,1969,15.870032,100.992541,Asia Pacific,THA,0.186478949,0,0.005694048,53381388056,0.192172997
Vietnam,1969,14.058324,108.277199,Asia Pacific,VNM,0.255901062,0,0.051155204,85293407222,0.307056266
Canada,1970,56.130366,-106.346771,North America,CAN,3.077280917,1.24681869,0.708741504,1.39801E+12,5.032841111
Mexico,1970,23.634501,-102.552784,North America,MEX,0.89090901,0.358830061,0.045045,3.59662E+11,1.294784071
US,1970,37.09024,-95.712891,North America,USA,29.43428932,20.69516986,12.29277394,1.73395E+13,62.42223312
Argentina,1970,-38.416097,-63.616672,S. & Cent. America,ARG,1.002261022,0.2107602,0.042201354,3.48673E+11,1.255222576
Brazil,1970,-14.235004,-51.92528,S. & Cent. America,BRA,1.073585612,0.002919645,0.102041264,3.27374E+11,1.178546521
Chile,1970,-35.675147,-71.542969,S. & Cent. America,CHL,0.202759874,0.02311983,0.053716644,77665652222,0.279596348
Colombia,1970,4.570868,-74.297333,S. & Cent. America,COL,0.231521374,0.0449757,0.093909924,1.02891E+11,0.370406998
Ecuador,1970,-1.831239,-78.183406,S. & Cent. America,ECU,0.046359521,0.00251208,0,13575444722,0.048871601
Peru,1970,-9.189967,-75.015152,S. & Cent. America,PER,0.21097441,0.01431045,0.00364,63590238889,0.22892486
Trinidad & Tobago,1970,10.691803,-61.222503,S. & Cent. America,TTO,0.092019103,0.068830992,0,44680581944,0.160850095
Venezuela,1970,6.42375,-66.58973,S. & Cent. America,VEN,0.45532722,0.3080916,0.001004832,2.1234E+11,0.764423652
Austria,1970,47.516231,14.550072,Europe,AUT,0.385357127,0.101872808,0.201075,1.91196E+11,0.688304935
Belgium,1970,50.503887,4.469936,Europe,BEL,1.115336335,0.1431063,0.680884174,5.38702E+11,1.939326809
Bulgaria,1970,42.733883,25.48583,Europe,BGR,0.381741275,0.01321758,0.335823228,2.02995E+11,0.730782083
Cyprus,1970,35.08620251,-33.15948469,Europe,CYP,0.028817385,0,0,8004829167,0.028817385
Czech Republic,1970,49.817492,15.472962,Europe,CZE,0.296383154,0.028845,1.5533028,5.21814E+11,1.878530954
Denmark,1970,56.26392,9.501785,Europe,DNK,0.776158509,0,0.098347932,2.42918E+11,0.874506441
Finland,1970,61.92411,25.748151,Europe,FIN,0.457120586,0,0.095643,1.53545E+11,0.552763586
France,1970,46.227638,2.213749,Europe,FRA,4.018791149,0.343905301,1.451415997,1.61503E+12,5.814112447
Germany,1970,51.165691,10.451526,Europe,DEU,5.918653213,0.575055105,6.242393196,3.53781E+12,12.73610151
Greece,1970,39.074208,21.824312,Europe,GRC,0.285002692,0,0.105842304,1.08568E+11,0.390844996
Hungary,1970,47.162494,19.503304,Europe,HUN,0.2521931,0.1308708,0.386902188,2.13879E+11,0.769966088
Iceland,1970,64.963051,-19.020835,Europe,ISL,0.021152286,0,5.76E-05,5891635000,0.021209886
Ireland,1970,53.41291,-8.24389,Europe,IRL,0.174334963,0,0.0900162,73430878611,0.264351163
Italy,1970,41.87194,12.56738,Europe,ITA,3.686613041,0.4404672,0.41323716,1.2612E+12,4.540317401
Luxembourg,1970,49.61682412,6.124983395,Europe,LUX,0.057683847,0.000262622,0.112788205,47426298333,0.170734674
Netherlands,1970,52.132633,5.291266,Europe,NLD,1.544512768,0.635,0.192,6.58754E+11,2.371512768
Norway,1970,60.472024,8.468946,Europe,NOR,0.349284917,0,0.035785584,1.06964E+11,0.385070501
Poland,1970,51.919438,19.145136,Europe,POL,0.38103695,0.2176524,2.93829624,9.82496E+11,3.53698559
Portugal,1970,39.399872,-8.224454,Europe,PRT,0.19330237,0,0.019552356,59126312778,0.212854726
Romania,1970,45.943161,24.96676,Europe,ROU,0.45815974,0.767713902,0.299846279,4.23811E+11,1.525719921
Slovakia,1970,48.17856255,-17.37553815,Europe,SVK,0.170342716,0.043659,0.275303776,1.35918E+11,0.489305492
Spain,1970,40.463667,-3.74922,Europe,ESP,1.184348682,0.00269064,0.410892552,4.4387E+11,1.597931874
Sweden,1970,60.128161,18.643501,Europe,SWE,1.228111514,0,0.079668524,3.63272E+11,1.307780038
Switzerland,1970,46.818188,8.227512,Europe,CHE,0.539343335,0.001386,0.02732,1.57791E+11,0.568049335
Turkey,1970,38.963745,35.243322,Europe,TUR,0.300017103,0,0.19384884,1.37185E+11,0.493865943
United Kingdom,1970,55.378051,-3.435973,Europe,GBR,4.423624054,0.42579756,4.020332832,2.46382E+12,8.869754446
Iran,1970,32.427908,53.688046,Middle East,IRN,0.465106847,0.091888398,0.014360724,1.5871E+11,0.571355969
Iraq,1970,33.223191,43.679291,Middle East,IRQ,0.103074896,0.026676,0,36041915556,0.129750896
Israel,1970,31.046051,34.851612,Middle East,ISR,0.202974268,0.004639317,0,57670440278,0.207613585
Kuwait,1970,29.31166,47.481766,Middle East,KWT,0.194601698,0.0696654,0,73407527222,0.264267098
Oman,1970,21.512583,55.923255,Middle East,OMN,0.023621453,0,0,6561514722,0.023621453
Qatar,1970,25.3182235,-51.20661467,Middle East,QAT,0.004046174,0.0374463,0,11525687222,0.041492474
Saudi Arabia,1970,23.885942,45.079162,Middle East,SAU,0.890978229,0.0553014,0,2.62855E+11,0.946279629
United Arab Emirates,1970,23.7479278,-54.10908829,Middle East,ARE,0.005096128,0.029484,0,9605591111,0.034580128
Algeria,1970,28.033886,1.659626,Africa,DZA,0.087651651,0.03503115,0.003475044,35043845833,0.126157845
Egypt,1970,26.820553,30.802498,Africa,EGY,0.257997316,0.00294525,0.018296316,77566356111,0.279238882
Morocco,1970,31.791702,-7.09262,Africa,MAR,0.081206931,0.00175077,0.0119628,26366805833,0.094920501
South Africa,1970,-30.559482,22.937506,Africa,ZAF,0.371880732,0,1.145173536,4.21404E+11,1.517054268
Australia,1970,-25.274398,133.775136,Asia Pacific,AUS,1.044703518,0.062294309,0.8341,5.39194E+11,1.941097827
China,1970,35.86166,104.195397,Asia Pacific,CHN,1.195363974,0.104132743,6.94673856,2.29062E+12,8.246235277
China Hong Kong SAR,1970,22.32789401,114.1798757,Asia Pacific,HKG,0.164654804,0,0.000879228,45981675556,0.165534032
India,1970,20.593684,78.96288,Asia Pacific,IND,0.81680921,0.022782478,1.572511956,6.70029E+11,2.412103644
Indonesia,1970,-0.789275,113.921327,Asia Pacific,IDN,0.2915736,0.04527306,0.003642516,94580326667,0.340489176
Japan,1970,36.204824,138.252924,Asia Pacific,JPN,8.268148304,0.128597373,2.528298826,3.03473E+12,10.9250445
Malaysia,1970,4.210484,101.975766,Asia Pacific,MYS,0.132810653,0.000293076,0.000669888,37159338056,0.133773617
New Zealand,1970,-40.900557,174.885971,Asia Pacific,NZL,0.171395513,0.00255744,0.059075748,64730194722,0.233028701
Pakistan,1970,30.375321,69.345116,Asia Pacific,PAK,0.196110334,0.10477413,0.038644164,94313507778,0.339528628
Philippines,1970,12.879721,121.774017,Asia Pacific,PHL,0.306276348,0,0.000820496,85304678889,0.307096844
Singapore,1970,1.352083,103.819836,Asia Pacific,SGP,0.313813738,0,0.000125604,87205372778,0.313939342
South Korea,1970,36.61375976,127.7174212,Asia Pacific,KOR,0.354207518,0,0.235674972,1.63856E+11,0.58988249
Sri Lanka,1970,7.873054,80.771797,Asia Pacific,LKA,0.043386409,0,0,12051780278,0.043386409
Taiwan,1970,23.69781,120.960515,Asia Pacific,TWN,0.222861613,0.020232927,0.114048432,99206381111,0.357142972
Thailand,1970,15.870032,100.992541,Asia Pacific,THA,0.217091016,0,0.00607086,61989410000,0.223161876
Vietnam,1970,14.058324,108.277199,Asia Pacific,VNM,0.265300697,0,0.054628705,88869278333,0.319929402
Canada,1971,56.130366,-106.346771,North America,CAN,3.160261414,1.3307949,0.67365612,1.43464E+12,5.164712434
Mexico,1971,23.634501,-102.552784,North America,MEX,0.94477238,0.372940231,0.056551,3.8174E+11,1.374263611
US,1971,37.09024,-95.712891,North America,USA,30.46206165,21.33549433,11.62512284,1.76174E+13,63.42267882
Argentina,1971,-38.416097,-63.616672,S. & Cent. America,ARG,1.067355843,0.22752999,0.036999151,3.69968E+11,1.331884984
Brazil,1971,-14.235004,-51.92528,S. & Cent. America,BRA,1.18294191,0.00459844,0.102716785,3.58405E+11,1.290257135
Chile,1971,-35.675147,-71.542969,S. & Cent. America,CHL,0.22460235,0.0235773,0.051874452,83348361667,0.300054102
Colombia,1971,4.570868,-74.297333,S. & Cent. America,COL,0.239464978,0.0468162,0.073030645,99808839722,0.359311823
Ecuador,1971,-1.831239,-78.183406,S. & Cent. America,ECU,0.051236929,0.00251208,0,14930280278,0.053749009
Peru,1971,-9.189967,-75.015152,S. & Cent. America,PER,0.208832521,0.01708245,0.005105,64172214167,0.231019971
Trinidad & Tobago,1971,10.691803,-61.222503,S. & Cent. America,TTO,0.095088353,0.067086,0,45048431389,0.162174353
Venezuela,1971,6.42375,-66.58973,S. & Cent. America,VEN,0.45963035,0.29858112,0.005973894,2.12274E+11,0.764185364
Austria,1971,47.516231,14.550072,Europe,AUT,0.430585294,0.117023928,0.184441,2.03347E+11,0.732050222
Belgium,1971,50.503887,4.469936,Europe,BEL,1.143023187,0.1973331,0.563821029,5.28938E+11,1.904177316
Bulgaria,1971,42.733883,25.48583,Europe,BGR,0.419864841,0.0103554,0.331468956,2.1158E+11,0.761689197
Cyprus,1971,35.08620251,-33.15948469,Europe,CYP,0.034374652,0,0,9548514444,0.034374652
Czech Republic,1971,49.817492,15.472962,Europe,CZE,0.326302954,0.035838,1.618323804,5.50129E+11,1.980464758
Denmark,1971,56.26392,9.501785,Europe,DNK,0.766245824,0,0.06018525,2.29564E+11,0.826431074
Finland,1971,61.92411,25.748151,Europe,FIN,0.473108042,0,0.084886,1.54998E+11,0.557994042
France,1971,46.227638,2.213749,Europe,FRA,4.380294922,0.407611817,1.329966555,1.69941E+12,6.117873294
Germany,1971,51.165691,10.451526,Europe,DEU,6.165114354,0.759689036,5.973768108,3.58294E+12,12.8985715
Greece,1971,39.074208,21.824312,Europe,GRC,0.314846604,0,0.156000168,1.30791E+11,0.470846772
Hungary,1971,47.162494,19.503304,Europe,HUN,0.284138245,0.1362798,0.37450926,2.20813E+11,0.794927305
Iceland,1971,64.963051,-19.020835,Europe,ISL,0.023038919,0,3.96E-05,6410699722,0.023078519
Ireland,1971,53.41291,-8.24389,Europe,IRL,0.192575467,0,0.085913136,77357945278,0.278488603
Italy,1971,41.87194,12.56738,Europe,ITA,3.964934308,0.455031,0.39921138,1.33866E+12,4.819176688
Luxembourg,1971,49.61682412,6.124983395,Europe,LUX,0.060052555,0.000527537,0.103941497,45700441389,0.164521589
Netherlands,1971,52.132633,5.291266,Europe,NLD,1.525641211,0.83,0.145,6.94623E+11,2.500641211
Norway,1971,60.472024,8.468946,Europe,NOR,0.345602885,0,0.033652912,1.05349E+11,0.379255797
Poland,1971,51.919438,19.145136,Europe,POL,0.404009248,0.239373,3.007671516,1.01418E+12,3.651053764
Portugal,1971,39.399872,-8.224454,Europe,PRT,0.219332908,0,0.018086976,65949967778,0.237419884
Romania,1971,45.943161,24.96676,Europe,ROU,0.465443375,0.820852871,0.316689552,4.45274E+11,1.602985798
Slovakia,1971,48.17856255,-17.37553815,Europe,SVK,0.187589142,0.0548055,0.288805464,1.47556E+11,0.531200106
Spain,1971,40.463667,-3.74922,Europe,ESP,1.303595892,0.01432584,0.412944084,4.80796E+11,1.730865816
Sweden,1971,60.128161,18.643501,Europe,SWE,1.154905521,0,0.071817688,3.40756E+11,1.226723209
Switzerland,1971,46.818188,8.227512,Europe,CHE,0.572326442,0.003348,0.01845,1.65035E+11,0.594124442
Turkey,1971,38.963745,35.243322,Europe,TUR,0.355641492,0,0.19929168,1.54148E+11,0.554933172
United Kingdom,1971,55.378051,-3.435973,Europe,GBR,4.447029855,0.686551464,3.5629668,2.41571E+12,8.696548119
Iran,1971,32.427908,53.688046,Middle East,IRN,0.509927926,0.106356463,0.010117486,1.74001E+11,0.626401875
Iraq,1971,33.223191,43.679291,Middle East,IRQ,0.110501227,0.031635,0,39482285278,0.142136227
Israel,1971,31.046051,34.851612,Middle East,ISR,0.211687685,0.004342588,0,60008409167,0.216030273
Kuwait,1971,29.31166,47.481766,Middle East,KWT,0.191407651,0.0719568,0,73156791944,0.263364451
Oman,1971,21.512583,55.923255,Middle East,OMN,0.05569741,0,0,15471502778,0.05569741
Qatar,1971,25.3182235,-51.20661467,Middle East,QAT,0.00388619,0.0374463,0,11481247222,0.04133249
Saudi Arabia,1971,23.885942,45.079162,Middle East,SAU,0.901643034,0.0461358,0,2.63272E+11,0.947778834
United Arab Emirates,1971,23.7479278,-54.10908829,Middle East,ARE,0.00601391,0.046683,0,14638030556,0.05269691
Algeria,1971,28.033886,1.659626,Africa,DZA,0.098784181,0.0397782,0.000962964,38757040278,0.139525345
