Category,Country,Continent,Year,Usage,FossilType,Measurement,Latitude,Longitude,iso_alpha
Gas Production,Norway,Europe,2007,89.63240206,Gas,Billion cubic metres,60.472024,8.468946,NOR
Gas Production,Poland,Europe,2007,4.53186111,Gas,Billion cubic metres,51.919438,19.145136,POL
Gas Production,Romania,Europe,2007,10.737675,Gas,Billion cubic metres,45.943161,24.96676,ROU
Gas Production,Ukraine,Europe,2007,19.97305801,Gas,Billion cubic metres,49.03256983,-31.17505696,UKR
Gas Production,United Kingdom,Europe,2007,75.49283639,Gas,Billion cubic metres,55.378051,-3.435973,GBR
Gas Production,Azerbaijan,CIS,2007,10.56049867,Gas,Billion cubic metres,40.37218247,-47.99440631,AZE
Gas Production,Kazakhstan,CIS,2007,22.91533956,Gas,Billion cubic metres,47.97919679,-67.16447093,KAZ
Gas Production,Russian Federation,CIS,2007,601.6131268,Gas,Billion cubic metres,61.87817188,-94.65763783,RUS
Gas Production,Turkmenistan,CIS,2007,61.6,Gas,Billion cubic metres,39.06564821,-59.08747704,TKM
Gas Production,Uzbekistan,CIS,2007,58.905,Gas,Billion cubic metres,42.04885918,-64.06189671,UZB
Gas Production,Bahrain,Middle East,2007,11.19862633,Gas,Billion cubic metres,25.930414,50.637772,BHR
Gas Production,Iran,Middle East,2007,118.014425,Gas,Billion cubic metres,32.427908,53.688046,IRN
Gas Production,Iraq,Middle East,2007,4.542957,Gas,Billion cubic metres,33.223191,43.679291,IRQ
Gas Production,Kuwait,Middle East,2007,10.697,Gas,Billion cubic metres,29.31166,47.481766,KWT
Gas Production,Oman,Middle East,2007,24.60651757,Gas,Billion cubic metres,21.512583,55.923255,OMN
Gas Production,Qatar,Middle East,2007,65.412,Gas,Billion cubic metres,25.3182235,-51.20661467,QAT
Gas Production,Saudi Arabia,Middle East,2007,70.699,Gas,Billion cubic metres,23.885942,45.079162,SAU
Gas Production,Syria,Middle East,2007,5.655,Gas,Billion cubic metres,34.802075,38.996815,SYR
Gas Production,United Arab Emirates,Middle East,2007,49.03275,Gas,Billion cubic metres,23.7479278,-54.10908829,ARE
Gas Production,Algeria,Africa,2007,81.6459875,Gas,Billion cubic metres,28.033886,1.659626,DZA
Gas Production,Egypt,Africa,2007,53.601625,Gas,Billion cubic metres,26.820553,30.802498,EGY
Gas Production,Libya,Africa,2007,14.516,Gas,Billion cubic metres,26.3351,17.228331,LBY
Gas Production,Nigeria,Africa,2007,33.6342278,Gas,Billion cubic metres,9.081999,8.675277,NGA
Gas Production,Australia,Asia Pacific,2007,42.75118479,Gas,Billion cubic metres,-25.274398,133.775136,AUS
Gas Production,Bangladesh,Asia Pacific,2007,15.33637056,Gas,Billion cubic metres,23.684994,90.356331,BGD
Gas Production,Brunei,Asia Pacific,2007,11.94762854,Gas,Billion cubic metres,4.495153165,114.626025,BRN
Gas Production,China,Asia Pacific,2007,69.78466077,Gas,Billion cubic metres,35.86166,104.195397,CHN
Gas Production,India,Asia Pacific,2007,28.9645125,Gas,Billion cubic metres,20.593684,78.96288,IND
Gas Production,Indonesia,Asia Pacific,2007,72.57912877,Gas,Billion cubic metres,-0.789275,113.921327,IDN
Gas Production,Malaysia,Asia Pacific,2007,67.62869833,Gas,Billion cubic metres,4.210484,101.975766,MYS
Gas Production,Myanmar,Asia Pacific,2007,13.2834,Gas,Billion cubic metres,16.871311,96.199379,MMR
Gas Production,Pakistan,Asia Pacific,2007,33.8002553,Gas,Billion cubic metres,30.375321,69.345116,PAK
Gas Production,Thailand,Asia Pacific,2007,26.90319157,Gas,Billion cubic metres,15.870032,100.992541,THA
Gas Production,Vietnam,Asia Pacific,2007,6.8322,Gas,Billion cubic metres,14.058324,108.277199,VNM
Coal Production,Canada,North America,2007,68.9543,Coal,Million tonnes ,56.130366,-106.346771,CAN
Coal Production,Mexico,North America,2007,15.23216977,Coal,Million tonnes ,23.634501,-102.552784,MEX
Coal Production,US,North America,2007,1040.209728,Coal,Million tonnes ,37.09024,-95.712891,USA
Coal Production,Brazil,S. & Cent. America,2007,8.34144,Coal,Million tonnes ,-14.235004,-51.92528,BRA
Coal Production,Colombia,S. & Cent. America,2007,69.90221,Coal,Million tonnes ,4.570868,-74.297333,COL
Coal Production,Venezuela,S. & Cent. America,2007,6.855341,Coal,Million tonnes ,6.42375,-66.58973,VEN
Coal Production,Bulgaria,Europe,2007,28.72444471,Coal,Million tonnes ,42.733883,25.48583,BGR
Coal Production,Czech Republic,Europe,2007,62.626,Coal,Million tonnes ,49.817492,15.472962,CZE
Coal Production,Germany,Europe,2007,201.94,Coal,Million tonnes ,51.165691,10.451526,DEU
Coal Production,Greece,Europe,2007,66.308,Coal,Million tonnes ,39.074208,21.824312,GRC
Coal Production,Hungary,Europe,2007,9.818,Coal,Million tonnes ,47.162494,19.503304,HUN
Coal Production,Poland,Europe,2007,145.85,Coal,Million tonnes ,51.919438,19.145136,POL
Coal Production,Romania,Europe,2007,35.781,Coal,Million tonnes ,45.943161,24.96676,ROU
Coal Production,Serbia,Europe,2007,37.658,Coal,Million tonnes ,44.016521,21.005859,SRB
Coal Production,Spain,Europe,2007,17.18,Coal,Million tonnes ,40.463667,-3.74922,ESP
Coal Production,Turkey,Europe,2007,75.365,Coal,Million tonnes ,38.963745,35.243322,TUR
Coal Production,Ukraine,Europe,2007,59.147,Coal,Million tonnes ,49.03256983,-31.17505696,UKR
Coal Production,United Kingdom,Europe,2007,17.007227,Coal,Million tonnes ,55.378051,-3.435973,GBR
Coal Production,Kazakhstan,CIS,2007,97.8286,Coal,Million tonnes ,47.97919679,-67.16447093,KAZ
Coal Production,Russian Federation,CIS,2007,315.7005152,Coal,Million tonnes ,61.87817188,-94.65763783,RUS
Coal Production,Uzbekistan,CIS,2007,3.2733,Coal,Million tonnes ,42.04885918,-64.06189671,UZB
Coal Production,South Africa,Africa,2007,247.666363,Coal,Million tonnes ,-30.559482,22.937506,ZAF
Coal Production,Zimbabwe,Africa,2007,2.080221,Coal,Million tonnes ,-19.015438,29.154857,ZWE
Coal Production,Australia,Asia Pacific,2007,396.513704,Coal,Million tonnes ,-25.274398,133.775136,AUS
Coal Production,China,Asia Pacific,2007,2759.8913,Coal,Million tonnes ,35.86166,104.195397,CHN
Coal Production,India,Asia Pacific,2007,479.336,Coal,Million tonnes ,20.593684,78.96288,IND
Coal Production,Indonesia,Asia Pacific,2007,216.946699,Coal,Million tonnes ,-0.789275,113.921327,IDN
Coal Production,Japan,Asia Pacific,2007,1.423328,Coal,Million tonnes ,36.204824,138.252924,JPN
Coal Production,Mongolia,Asia Pacific,2007,9.2376,Coal,Million tonnes ,46.862496,103.846656,MNG
Coal Production,New Zealand,Asia Pacific,2007,4.834779,Coal,Million tonnes ,-40.900557,174.885971,NZL
Coal Production,Pakistan,Asia Pacific,2007,3.6935,Coal,Million tonnes ,30.375321,69.345116,PAK
Coal Production,South Korea,Asia Pacific,2007,2.886,Coal,Million tonnes ,36.61375976,127.7174212,KOR
Coal Production,Thailand,Asia Pacific,2007,18.239176,Coal,Million tonnes ,15.870032,100.992541,THA
Coal Production,Vietnam,Asia Pacific,2007,42.483,Coal,Million tonnes ,14.058324,108.277199,VNM
Oil Consumption,Canada,North America,2008,4.485861536,Oil,Exajoules,56.130366,-106.346771,CAN
Oil Consumption,Mexico,North America,2008,4.027655405,Oil,Exajoules,23.634501,-102.552784,MEX
Oil Consumption,US,North America,2008,36.98530259,Oil,Exajoules,37.09024,-95.712891,USA
Oil Consumption,Argentina,S. & Cent. America,2008,1.141385952,Oil,Exajoules,-38.416097,-63.616672,ARG
Oil Consumption,Brazil,S. & Cent. America,2008,4.200030316,Oil,Exajoules,-14.235004,-51.92528,BRA
Oil Consumption,Chile,S. & Cent. America,2008,0.803095816,Oil,Exajoules,-35.675147,-71.542969,CHL
Oil Consumption,Colombia,S. & Cent. America,2008,0.491566625,Oil,Exajoules,4.570868,-74.297333,COL
Oil Consumption,Ecuador,S. & Cent. America,2008,0.380160317,Oil,Exajoules,-1.831239,-78.183406,ECU
Oil Consumption,Peru,S. & Cent. America,2008,0.348602248,Oil,Exajoules,-9.189967,-75.015152,PER
Oil Consumption,Trinidad & Tobago,S. & Cent. America,2008,0.095848497,Oil,Exajoules,10.691803,-61.222503,TTO
Oil Consumption,Venezuela,S. & Cent. America,2008,1.403434515,Oil,Exajoules,6.42375,-66.58973,VEN
Oil Consumption,Austria,Europe,2008,0.551556886,Oil,Exajoules,47.516231,14.550072,AUT
Oil Consumption,Belgium,Europe,2008,1.48262904,Oil,Exajoules,50.503887,4.469936,BEL
Oil Consumption,Bulgaria,Europe,2008,0.212519919,Oil,Exajoules,42.733883,25.48583,BGR
Oil Consumption,Croatia,Europe,2008,0.190384384,Oil,Exajoules,45.1,15.2,HRV
Oil Consumption,Cyprus,Europe,2008,0.127376688,Oil,Exajoules,35.08620251,-33.15948469,CYP
Oil Consumption,Czech Republic,Europe,2008,0.422034702,Oil,Exajoules,49.817492,15.472962,CZE
Oil Consumption,Denmark,Europe,2008,0.394508702,Oil,Exajoules,56.26392,9.501785,DNK
Oil Consumption,Estonia,Europe,2008,0.064043901,Oil,Exajoules,58.69807177,-25.8872705,EST
Oil Consumption,Finland,Europe,2008,0.431134397,Oil,Exajoules,61.92411,25.748151,FIN
Oil Consumption,France,Europe,2008,3.806793611,Oil,Exajoules,46.227638,2.213749,FRA
Oil Consumption,Germany,Europe,2008,5.036649643,Oil,Exajoules,51.165691,10.451526,DEU
Oil Consumption,Greece,Europe,2008,0.909257408,Oil,Exajoules,39.074208,21.824312,GRC
Oil Consumption,Hungary,Europe,2008,0.319027282,Oil,Exajoules,47.162494,19.503304,HUN
Oil Consumption,Iceland,Europe,2008,0.034304204,Oil,Exajoules,64.963051,-19.020835,ISL
Oil Consumption,Ireland,Europe,2008,0.385706936,Oil,Exajoules,53.41291,-8.24389,IRL
Oil Consumption,Italy,Europe,2008,3.407801896,Oil,Exajoules,41.87194,12.56738,ITA
Oil Consumption,Latvia,Europe,2008,0.072678198,Oil,Exajoules,56.98600629,-25.98243782,LVA
Oil Consumption,Lithuania,Europe,2008,0.127222586,Oil,Exajoules,55.56514803,-23.92632337,LTU
Oil Consumption,Luxembourg,Europe,2008,0.125457519,Oil,Exajoules,49.61682412,6.124983395,LUX
Oil Consumption,Netherlands,Europe,2008,1.997555399,Oil,Exajoules,52.132633,5.291266,NLD
Oil Consumption,North Macedonia,Europe,2008,0.039198722,Oil,Exajoules,42.12066355,-21.42254912,MKD
Oil Consumption,Norway,Europe,2008,0.424348058,Oil,Exajoules,60.472024,8.468946,NOR
Oil Consumption,Poland,Europe,2008,1.11482613,Oil,Exajoules,51.919438,19.145136,POL
Oil Consumption,Portugal,Europe,2008,0.59770901,Oil,Exajoules,39.399872,-8.224454,PRT
Oil Consumption,Romania,Europe,2008,0.436411295,Oil,Exajoules,45.943161,24.96676,ROU
Oil Consumption,Slovakia,Europe,2008,0.166105697,Oil,Exajoules,48.17856255,-17.37553815,SVK
Oil Consumption,Slovenia,Europe,2008,0.130955465,Oil,Exajoules,46.151241,14.995463,SVN
Oil Consumption,Spain,Europe,2008,3.222595887,Oil,Exajoules,40.463667,-3.74922,ESP
Oil Consumption,Sweden,Europe,2008,0.682055261,Oil,Exajoules,60.128161,18.643501,SWE
Oil Consumption,Switzerland,Europe,2008,0.52610713,Oil,Exajoules,46.818188,8.227512,CHE
Oil Consumption,Turkey,Europe,2008,1.383200898,Oil,Exajoules,38.963745,35.243322,TUR
Oil Consumption,Ukraine,Europe,2008,0.62242117,Oil,Exajoules,49.03256983,-31.17505696,UKR
Oil Consumption,United Kingdom,Europe,2008,3.416920721,Oil,Exajoules,55.378051,-3.435973,GBR
Oil Consumption,Azerbaijan,CIS,2008,0.155000506,Oil,Exajoules,40.37218247,-47.99440631,AZE
Oil Consumption,Belarus,CIS,2008,0.336259074,Oil,Exajoules,53.22505931,-28.06449163,BLR
Oil Consumption,Kazakhstan,CIS,2008,0.499232912,Oil,Exajoules,47.97919679,-67.16447093,KAZ
Oil Consumption,Russian Federation,CIS,2008,5.779896168,Oil,Exajoules,61.87817188,-94.65763783,RUS
Oil Consumption,Turkmenistan,CIS,2008,0.227238454,Oil,Exajoules,39.06564821,-59.08747704,TKM
Oil Consumption,Uzbekistan,CIS,2008,0.21671599,Oil,Exajoules,42.04885918,-64.06189671,UZB
Oil Consumption,Iran,Middle East,2008,3.706941261,Oil,Exajoules,32.427908,53.688046,IRN
Oil Consumption,Iraq,Middle East,2008,0.957886098,Oil,Exajoules,33.223191,43.679291,IRQ
Oil Consumption,Israel,Middle East,2008,0.51601581,Oil,Exajoules,31.046051,34.851612,ISR
Oil Consumption,Kuwait,Middle East,2008,0.781442511,Oil,Exajoules,29.31166,47.481766,KWT
Oil Consumption,Oman,Middle East,2008,0.252565958,Oil,Exajoules,21.512583,55.923255,OMN
Oil Consumption,Qatar,Middle East,2008,0.273974099,Oil,Exajoules,25.3182235,-51.20661467,QAT
Oil Consumption,Saudi Arabia,Middle East,2008,4.790101536,Oil,Exajoules,23.885942,45.079162,SAU
Oil Consumption,United Arab Emirates,Middle East,2008,1.276321385,Oil,Exajoules,23.7479278,-54.10908829,ARE
Oil Consumption,Algeria,Africa,2008,0.611697227,Oil,Exajoules,28.033886,1.659626,DZA
Oil Consumption,Egypt,Africa,2008,1.344417939,Oil,Exajoules,26.820553,30.802498,EGY
Oil Consumption,Morocco,Africa,2008,0.460020518,Oil,Exajoules,31.791702,-7.09262,MAR
Oil Consumption,South Africa,Africa,2008,1.059209157,Oil,Exajoules,-30.559482,22.937506,ZAF
Oil Consumption,Australia,Asia Pacific,2008,1.808809845,Oil,Exajoules,-25.274398,133.775136,AUS
Oil Consumption,Bangladesh,Asia Pacific,2008,0.162981474,Oil,Exajoules,23.684994,90.356331,BGD
Oil Consumption,China,Asia Pacific,2008,16.08886888,Oil,Exajoules,35.86166,104.195397,CHN
Oil Consumption,China Hong Kong SAR,Asia Pacific,2008,0.624054561,Oil,Exajoules,22.32789401,114.1798757,HKG
Oil Consumption,India,Asia Pacific,2008,6.136988343,Oil,Exajoules,20.593684,78.96288,IND
Oil Consumption,Indonesia,Asia Pacific,2008,2.675538232,Oil,Exajoules,-0.789275,113.921327,IDN
Oil Consumption,Japan,Asia Pacific,2008,9.702475511,Oil,Exajoules,36.204824,138.252924,JPN
Oil Consumption,Malaysia,Asia Pacific,2008,1.295527591,Oil,Exajoules,4.210484,101.975766,MYS
Oil Consumption,New Zealand,Asia Pacific,2008,0.31590648,Oil,Exajoules,-40.900557,174.885971,NZL
Oil Consumption,Pakistan,Asia Pacific,2008,0.830554665,Oil,Exajoules,30.375321,69.345116,PAK
Oil Consumption,Philippines,Asia Pacific,2008,0.573655139,Oil,Exajoules,12.879721,121.774017,PHL
Oil Consumption,Singapore,Asia Pacific,2008,2.165227586,Oil,Exajoules,1.352083,103.819836,SGP
Oil Consumption,South Korea,Asia Pacific,2008,4.317810887,Oil,Exajoules,36.61375976,127.7174212,KOR
Oil Consumption,Sri Lanka,Asia Pacific,2008,0.171746423,Oil,Exajoules,7.873054,80.771797,LKA
Oil Consumption,Taiwan,Asia Pacific,2008,2.066882673,Oil,Exajoules,23.69781,120.960515,TWN
Oil Consumption,Thailand,Asia Pacific,2008,1.924264454,Oil,Exajoules,15.870032,100.992541,THA
Oil Consumption,Vietnam,Asia Pacific,2008,0.612267896,Oil,Exajoules,14.058324,108.277199,VNM
Gas Consumption,Canada,North America,2008,3.3553161,Gas,Exajoules,56.130366,-106.346771,CAN
Gas Consumption,Mexico,North America,2008,2.159876822,Gas,Exajoules,23.634501,-102.552784,MEX
Gas Consumption,US,North America,2008,22.6400824,Gas,Exajoules,37.09024,-95.712891,USA
Gas Consumption,Argentina,S. & Cent. America,2008,1.5547941,Gas,Exajoules,-38.416097,-63.616672,ARG
Gas Consumption,Brazil,S. & Cent. America,2008,0.923791877,Gas,Exajoules,-14.235004,-51.92528,BRA
Gas Consumption,Chile,S. & Cent. America,2008,0.099545357,Gas,Exajoules,-35.675147,-71.542969,CHL
Gas Consumption,Colombia,S. & Cent. America,2008,0.26190412,Gas,Exajoules,4.570868,-74.297333,COL
Gas Consumption,Ecuador,S. & Cent. America,2008,0.017956494,Gas,Exajoules,-1.831239,-78.183406,ECU
Gas Consumption,Peru,S. & Cent. America,2008,0.117698045,Gas,Exajoules,-9.189967,-75.015152,PER
Gas Consumption,Trinidad & Tobago,S. & Cent. America,2008,0.689691718,Gas,Exajoules,10.691803,-61.222503,TTO
Gas Consumption,Venezuela,S. & Cent. America,2008,1.256384056,Gas,Exajoules,6.42375,-66.58973,VEN
Gas Consumption,Austria,Europe,2008,0.326467975,Gas,Exajoules,47.516231,14.550072,AUT
Gas Consumption,Belgium,Europe,2008,0.6264522,Gas,Exajoules,50.503887,4.469936,BEL
Gas Consumption,Bulgaria,Europe,2008,0.1221165,Gas,Exajoules,42.733883,25.48583,BGR
Gas Consumption,Croatia,Europe,2008,0.1089734,Gas,Exajoules,45.1,15.2,HRV
Gas Consumption,Czech Republic,Europe,2008,0.3003417,Gas,Exajoules,49.817492,15.472962,CZE
Gas Consumption,Denmark,Europe,2008,0.171777958,Gas,Exajoules,56.26392,9.501785,DNK
Gas Consumption,Estonia,Europe,2008,0.0322596,Gas,Exajoules,58.69807177,-25.8872705,EST
Gas Consumption,Finland,Europe,2008,0.15077,Gas,Exajoules,61.92411,25.748151,FIN
Gas Consumption,France,Europe,2008,1.6699122,Gas,Exajoules,46.227638,2.213749,FRA
Gas Consumption,Germany,Europe,2008,3.222022691,Gas,Exajoules,51.165691,10.451526,DEU
Gas Consumption,Greece,Europe,2008,0.145896489,Gas,Exajoules,39.074208,21.824312,GRC
Gas Consumption,Hungary,Europe,2008,0.442161,Gas,Exajoules,47.162494,19.503304,HUN
Gas Consumption,Ireland,Europe,2008,0.187945452,Gas,Exajoules,53.41291,-8.24389,IRL
Gas Consumption,Italy,Europe,2008,2.910654568,Gas,Exajoules,41.87194,12.56738,ITA
Gas Consumption,Latvia,Europe,2008,0.056727876,Gas,Exajoules,56.98600629,-25.98243782,LVA
Gas Consumption,Lithuania,Europe,2008,0.108689328,Gas,Exajoules,55.56514803,-23.92632337,LTU
Gas Consumption,Luxembourg,Europe,2008,0.04577103,Gas,Exajoules,49.61682412,6.124983395,LUX
Gas Consumption,Netherlands,Europe,2008,1.454,Gas,Exajoules,52.132633,5.291266,NLD
Gas Consumption,North Macedonia,Europe,2008,0.004066388,Gas,Exajoules,42.12066355,-21.42254912,MKD
Gas Consumption,Norway,Europe,2008,0.15478197,Gas,Exajoules,60.472024,8.468946,NOR
Gas Consumption,Poland,Europe,2008,0.563171,Gas,Exajoules,51.919438,19.145136,POL
Gas Consumption,Portugal,Europe,2008,0.172884463,Gas,Exajoules,39.399872,-8.224454,PRT
Gas Consumption,Romania,Europe,2008,0.5090922,Gas,Exajoules,45.943161,24.96676,ROU
Gas Consumption,Slovakia,Europe,2008,0.2163033,Gas,Exajoules,48.17856255,-17.37553815,SVK
Gas Consumption,Slovenia,Europe,2008,0.03677031,Gas,Exajoules,46.151241,14.995463,SVN
Gas Consumption,Spain,Europe,2008,1.461318239,Gas,Exajoules,40.463667,-3.74922,ESP
Gas Consumption,Sweden,Europe,2008,0.0309969,Gas,Exajoules,60.128161,18.643501,SWE
Gas Consumption,Switzerland,Europe,2008,0.11753,Gas,Exajoules,46.818188,8.227512,CHE
Gas Consumption,Turkey,Europe,2008,1.27073655,Gas,Exajoules,38.963745,35.243322,TUR
Gas Consumption,Ukraine,Europe,2008,2.258893805,Gas,Exajoules,49.03256983,-31.17505696,UKR
Gas Consumption,United Kingdom,Europe,2008,3.521970946,Gas,Exajoules,55.378051,-3.435973,GBR
Gas Consumption,Azerbaijan,CIS,2008,0.361244696,Gas,Exajoules,40.37218247,-47.99440631,AZE
Gas Consumption,Belarus,CIS,2008,0.717892248,Gas,Exajoules,53.22505931,-28.06449163,BLR
Gas Consumption,Kazakhstan,CIS,2008,0.326407765,Gas,Exajoules,47.97919679,-67.16447093,KAZ
Gas Consumption,Russian Federation,CIS,2008,15.2189177,Gas,Exajoules,61.87817188,-94.65763783,RUS
Gas Consumption,Turkmenistan,CIS,2008,0.28413,Gas,Exajoules,39.06564821,-59.08747704,TKM
Gas Consumption,Uzbekistan,CIS,2008,1.5887025,Gas,Exajoules,42.04885918,-64.06189671,UZB
Gas Consumption,Iran,Middle East,2008,4.528321756,Gas,Exajoules,32.427908,53.688046,IRN
Gas Consumption,Iraq,Middle East,2008,0.2324745,Gas,Exajoules,33.223191,43.679291,IRQ
Gas Consumption,Israel,Middle East,2008,0.1299519,Gas,Exajoules,31.046051,34.851612,ISR
Gas Consumption,Kuwait,Middle East,2008,0.43434,Gas,Exajoules,29.31166,47.481766,KWT
Gas Consumption,Oman,Middle East,2008,0.481694764,Gas,Exajoules,21.512583,55.923255,OMN
Gas Consumption,Qatar,Middle East,2008,0.745120023,Gas,Exajoules,25.3182235,-51.20661467,QAT
Gas Consumption,Saudi Arabia,Middle East,2008,2.751048,Gas,Exajoules,23.885942,45.079162,SAU
Gas Consumption,United Arab Emirates,Middle East,2008,2.086996158,Gas,Exajoules,23.7479278,-54.10908829,ARE
Gas Consumption,Algeria,Africa,2008,0.87855075,Gas,Exajoules,28.033886,1.659626,DZA
Gas Consumption,Egypt,Africa,2008,1.415106,Gas,Exajoules,26.820553,30.802498,EGY
Gas Consumption,Morocco,Africa,2008,0.021162736,Gas,Exajoules,31.791702,-7.09262,MAR
Gas Consumption,South Africa,Africa,2008,0.141189133,Gas,Exajoules,-30.559482,22.937506,ZAF
Gas Consumption,Australia,Asia Pacific,2008,1.027258486,Gas,Exajoules,-25.274398,133.775136,AUS
Gas Consumption,Bangladesh,Asia Pacific,2008,0.589551125,Gas,Exajoules,23.684994,90.356331,BGD
Gas Consumption,China,Asia Pacific,2008,2.949584612,Gas,Exajoules,35.86166,104.195397,CHN
Gas Consumption,China Hong Kong SAR,Asia Pacific,2008,0.107211109,Gas,Exajoules,22.32789401,114.1798757,HKG
Gas Consumption,India,Asia Pacific,2008,1.439555976,Gas,Exajoules,20.593684,78.96288,IND
Gas Consumption,Indonesia,Asia Pacific,2008,1.429008682,Gas,Exajoules,-0.789275,113.921327,IDN
Gas Consumption,Japan,Asia Pacific,2008,3.567581808,Gas,Exajoules,36.204824,138.252924,JPN
