Country,Consumption,Latitude,Longitude,iso_alpha,Continent,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Slovenia,Coal Consumption,46.151241,14.995463,SVN,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065883485,0.060151756,0.062659649,0.059724702,0.055630012,0.057706664,0.053256096,0.05904644,0.059795878,0.054700542,0.056835977,0.060258142,0.065640441,0.062284805,0.063324764,0.063542896,0.064794205,0.065864016,0.063457485,0.058918157,0.060109929,0.060937576,0.05785965,0.055888965,0.044111036,0.044577488,0.047647877,0.047500251,0.046436008,0.043900273,0.043549594
Spain,Coal Consumption,40.463667,-3.74922,ESP,Total Europe,0.4061196,0.375723432,0.38183616,0.386525376,0.38895372,0.410892552,0.412944084,0.422908668,0.414200124,0.401179176,0.444596292,0.43061238,0.461259756,0.396406224,0.451797588,0.520796052,0.64246446,0.71196534,0.748851048,0.761327712,0.752702904,0.78000084,0.756722232,0.656573976,0.809392176,0.804368016,0.837318132,0.854274672,0.768445272,0.792226296,0.794110356,0.671018436,0.76848714,0.732313188,0.820738404,0.876548448,0.802525824,0.904265064,0.842760972,0.881279532,0.858838284,0.749772144,0.838909116,0.565385472,0.39481524,0.288763596,0.535533588,0.648619056,0.477169596,0.487301652,0.573022686,0.43945239,0.563075196,0.462742588,0.156667235,0.072795558
Sweden,Coal Consumption,60.128161,18.643501,SWE,Total Europe,0.093337379,0.089065503,0.088404408,0.077235532,0.075416745,0.079668524,0.071817688,0.061702672,0.068202763,0.075348081,0.081270854,0.078016831,0.061927084,0.063525772,0.075047846,0.071528296,0.061507023,0.068434586,0.085762621,0.10348882,0.121828972,0.129884752,0.128244824,0.125897788,0.118702228,0.124045631,0.121091425,0.112755129,0.114801805,0.116512071,0.116511066,0.129032529,0.110253516,0.111000023,0.106103518,0.107416583,0.116402167,0.12500064,0.1225558,0.12608925,0.11525444,0.127259461,0.118576163,0.118610076,0.083618853,0.115310627,0.102964716,0.088303003,0.090134938,0.084547486,0.084485981,0.082902952,0.082691854,0.082916811,0.082270704,0.07484441
Switzerland,Coal Consumption,46.818188,8.227512,CHE,Total Europe,0.0534,0.04415,0.03724,0.0352,0.03184,0.02732,0.01845,0.01561,0.01482,0.01278,0.00958,0.009,0.0105,0.00945,0.00977,0.0143,0.02115,0.01871,0.01633,0.02098,0.02107,0.01813,0.01687,0.0144,0.01489,0.01489,0.01265,0.00876,0.00734,0.00743,0.00797,0.00596,0.00459,0.00381,0.00396,0.00577,0.00603,0.00556,0.00571,0.00542,0.00604,0.00652,0.0073,0.00656,0.00619,0.00621,0.00574,0.00517,0.00557,0.0057,0.00521,0.00479,0.00461,0.00429,0.00381,0.00381
Turkey,Coal Consumption,38.963745,35.243322,TUR,Total Europe,0.15365556,0.170988912,0.15156216,0.16475058,0.17500824,0.19384884,0.19929168,0.213861744,0.218592828,0.238396392,0.247565484,0.259707204,0.267578388,0.271472112,0.27821286,0.294499512,0.30061224,0.337581684,0.371452896,0.417382092,0.499610844,0.549810576,0.580457952,0.561198672,0.63241614,0.671478984,0.717324444,0.714728628,0.661346928,0.663314724,0.692412984,0.778870404,0.870100776,0.902757816,0.838783512,0.940397148,0.772590204,0.806921964,0.871524288,0.924696648,0.927669276,1.095601824,1.233598752,1.239125328,1.293637464,1.316246184,1.418437598,1.52797266,1.321529924,1.512523368,1.454493859,1.610136637,1.652082569,1.710792902,1.755095231,1.658674831
Ukraine,Coal Consumption,49.03256983,-31.17505696,UKR,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.556484033,3.530820889,3.498741959,3.299852594,3.009003629,3.477356006,3.086607663,3.038303541,2.706097541,2.159796117,2.135249236,1.6066986,1.56754212,1.606442322,1.588977913,1.613813005,1.571224707,1.581112583,1.624891539,1.543860342,1.561553914,1.678999447,1.785963276,1.749998664,1.50180516,1.601492868,1.73710332,1.788517224,1.734465636,1.489495968,1.144838592,1.3586166,1.078394076,1.17460674,1.076770368,0.983927679
United Kingdom,Coal Consumption,55.378051,-3.435973,GBR,Total Europe,4.915177596,4.67791164,4.369805028,4.3731126,4.26258108,4.020332832,3.5629668,3.120924456,3.380338584,2.97597744,2.99377134,3.046566888,3.05657334,2.977694028,3.2008086,2.97534942,2.959188372,2.759896692,2.785561776,1.979351568,2.632617972,2.843172144,2.912714892,2.827429776,2.721587472,2.71911726,2.72372274,2.560981824,2.230140888,2.082263112,1.986887808,1.857515688,1.656633024,1.615288374,1.436101708,1.537732091,1.629163429,1.495110467,1.595334085,1.533209439,1.567088937,1.713754318,1.607209817,1.491133207,1.247356096,1.294885344,1.31670591,1.631095441,1.547990169,1.245752195,0.966069768,0.464016345,0.379242019,0.317431034,0.217544872,0.193568886
Azerbaijan,Coal Consumption,40.37218247,-47.99440631,AZE,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003851856,0.003851856,0.003851856,0.003851856,0.003851856,0.003726252,0.002805156,0.000502416,0.000125604,0.000167472,0.000125604,0.000125604,0.000125604,0,0,0,0.000125604,0.000083736,0.000125604,0.000038519,0.000134815,0.000134815,0.0002064,0.0001548,0.0001548,0.0002322,0.0002064,0.0001548,0.000129,0.0000774,0.000129,0.0000516,0.0000516,0.0000258,0.0000258,0.0000258
Belarus,Coal Consumption,53.22505931,-28.06449163,BLR,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090404568,0.098898789,0.096157943,0.103018846,0.101132169,0.08895673,0.084503357,0.070380694,0.060444204,0.042349524,0.039851679,0.048364448,0.050965665,0.045229722,0.041963241,0.041658212,0.029910686,0.028214813,0.026556378,0.026013377,0.028727474,0.025720884,0.029088807,0.027117554,0.025836398,0.027026456,0.032467014,0.033117672,0.035151448,0.034871238,0.031009785,0.034084739,0.035252856,0.052879284,0.05568444,0.055472473
Kazakhstan,Coal Consumption,47.97919679,-67.16447093,KAZ,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.596594312,1.677483288,1.74296484,1.818076032,1.735261128,1.621106167,1.582468317,1.594152495,1.44765447,1.416140712,1.14368548,1.02147443,0.876908714,0.863476279,0.799501305,0.746870599,0.933652213,0.94590279,1.044405634,1.113307801,1.125616993,1.186430263,1.303719278,1.414622168,1.295255244,1.397720475,1.521504054,1.584955008,1.569170772,1.55058138,1.433518452,1.419025292,1.522496111,1.704784384,1.661803925,1.635729088
Russian Federation,Coal Consumption,61.87817188,-94.65763783,RUS,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.293986031,8.519259506,8.649231071,8.521566836,8.239922174,7.632768304,6.994479732,6.572543565,5.932331106,5.188410563,4.9980444,4.905493209,4.523213592,4.235222536,4.269573459,4.428204256,4.319668889,4.337782062,4.364688608,4.182306944,3.959649487,4.062105633,3.932076721,4.216874379,3.858296333,3.790863619,3.936303756,4.120883021,3.789765756,3.665618762,3.85688016,3.736719,3.51398124,3.62828088,3.56673492,3.273941505
Uzbekistan,Coal Consumption,42.04885918,-64.06189671,UZB,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062298614,0.070526733,0.058772278,0.064649505,0.072877624,0.076403961,0.069915501,0.055010852,0.044749212,0.045195881,0.037345438,0.034889987,0.034662894,0.034758437,0.034746416,0.039612678,0.033204923,0.03536274,0.027583182,0.037275516,0.035392497,0.038498911,0.03315692,0.041872935,0.039861276,0.033231777,0.035575963,0.048140503,0.071890128,0.066155241,0.053225717,0.062872485,0.059370211,0.085047591,0.075286278,0.099951863
Iran,Coal Consumption,32.427908,53.688046,IRN,Total Middle East,0.008834148,0.009713376,0.010718208,0.011806776,0.013020948,0.014360724,0.010117486,0.015807891,0.02657969,0.029110109,0.05392611,0.05329809,0.05391849,0.032946013,0.047555391,0.050081371,0.041821192,0.056407207,0.053220592,0.041146196,0.040480788,0.039869975,0.039219012,0.0404712,0.029732979,0.029740222,0.042451179,0.037387831,0.045959425,0.04614423,0.043217992,0.045209987,0.046339209,0.053960986,0.051353572,0.054574771,0.053503201,0.050693607,0.054925792,0.057496403,0.06516997,0.062905581,0.06557542,0.049103753,0.056840541,0.053831404,0.05975761,0.047043597,0.060069401,0.068439736,0.065345439,0.063327443,0.068956186,0.071589189,0.074400515,0.074400515
Israel,Coal Consumption,31.046051,34.851612,ISR,Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000041868,0.000041868,0.02323674,0.043793928,0.070882524,0.077330196,0.085871268,0.091439712,0.087629724,0.094663548,0.099234822,0.107454473,0.132254481,0.149423626,0.158372158,0.17286845,0.209568264,0.227887901,0.244632966,0.240268017,0.261880446,0.30228763,0.319537748,0.331156914,0.334344911,0.332413423,0.328633645,0.336094689,0.330731259,0.323876648,0.323711149,0.332106991,0.368888261,0.296789692,0.275804028,0.270097861,0.230835498,0.20949421,0.197212905,0.208435819,0.167582516
Kuwait,Coal Consumption,29.31166,47.481766,KWT,Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001044,0.000002723,0.000011806,0.000003924,0.000003546,0,0.000097731,0.000016633,0.000028134,0,0.000160953,0.000566859,0,0.01147078,0.00911861,0.007558851,0.009319498,0.007054086,0.007919701,0.007269808,0.001291729
Oman,Coal Consumption,21.512583,55.923255,OMN,Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50147459.98,27249959.99,17414999.99,1400423.999,2010774.599,24024959.99,0.000010451,5902394.997,0.000014058,0,0.000033425,0.000013143,0.000128805,0.00002939,0.000050221,0.000058627,0.001240583,0.000426144,0.001292902,0.001880798,0.001496612,0.002059885,0.002306088,0.003180581,0.00311893,0.007099885,0.013573438
Saudi Arabia,Coal Consumption,23.885942,45.079162,SAU,Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330355,0.00051913,0.000660711,0.00058992,0.001171157,0.000829923,0.002322633,0.00268711,0.000984506,0.002829705,0.002685812,0.003090497,0.004017498,0.006944776,0.005545249,0.003704698,0.004936858,0.004281774,0.004491034,0.004491034
United Arab Emirates,Coal Consumption,23.7479278,-54.10908829,ARE,Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774014,0.003947399,0.004643999,0.005263184,0.00608878,0.011790615,0.005676003,0.014370605,0.011466808,0.027550149,0.018626194,0.057876816,0.074091497,0.082606401,0.07178972,0.077061236,0.089136972,0.080396169,0.082782138,0.108443218
Algeria,Coal Consumption,28.033886,1.659626,DZA,Total Africa,0.00293076,0.002847024,0.002177136,0.00230274,0.00293076,0.003475044,0.000962964,0.00083736,0.000962964,0.000795492,0.001004832,0.001967796,0.002553948,0.001297908,0.003014496,0.002679552,0.00188406,0.03495978,0.03119166,0.034582968,0.036090216,0.03705318,0.044296344,0.04165866,0.035210988,0.027591012,0.02847024,0.033829344,0.027549144,0.02595816,0.02595816,0.012225456,0.021436416,0.022943664,0.024576516,0.02030598,0.02344608,0.03077298,0.025372008,0.030270564,0.024869592,0.036927576,0.031694076,0.031694076,0.020347848,0.01297908,0.0115137,0.012225456,0.006615144,0.007494372,0.005568444,0.002051532,0.007619976,0.020934,0.017291484,0.017291484
Egypt,Coal Consumption,26.820553,30.802498,EGY,Total Africa,0.016872804,0.011471832,0.017668296,0.018380052,0.019845432,0.018296316,0.015014409,0.013286475,0.011572818,0.020207297,0.024150467,0.023621926,0.026940886,0.02580911,0.028627706,0.023047497,0.02970476,0.030696403,0.029116263,0.029525314,0.031174703,0.031344897,0.033158828,0.036247263,0.037097058,0.031782292,0.032711929,0.033509305,0.040364353,0.043441776,0.029067236,0.039950446,0.033812555,0.033264419,0.030237363,0.036400458,0.032020814,0.034351647,0.035618573,0.036405063,0.035618573,0.03563846,0.032396789,0.029153651,0.025912021,0.019427171,0.018454912,0.016350543,0.016153721,0.016286652,0.033549209,0.051011781,0.050226394,0.08988309,0.082586739,0.031408897
Morocco,Coal Consumption,31.791702,-7.09262,MAR,Total Africa,0.0076092,0.011667,0.0116178,0.0104406,0.0104334,0.0119628,0.012516,0.0154686,0.0153258,0.0151782,0.0172518,0.0187182,0.0176766,0.0178194,0.0173814,0.0166608,0.0177006,0.0197196,0.0244272,0.020979,0.027716616,0.037639332,0.043668324,0.043082172,0.047562048,0.045887328,0.049990392,0.046347876,0.050618412,0.056438064,0.068370444,0.08750412,0.083359188,0.0994365,0.095082228,0.11241558,0.142895484,0.142099992,0.137017217,0.15156216,0.158930928,0.16161048,0.135345846,0.15341775,0.113291907,0.116695393,0.124653248,0.126613856,0.125646705,0.169030327,0.186107447,0.179337391,0.186412127,0.215612648,0.278954891,0.280077393
South Africa,Coal Consumption,-30.559482,22.937506,ZAF,Total Africa,1.032339276,1.01927646,1.048709664,1.097737092,1.108539036,1.145173536,1.224631122,1.233304736,1.313748777,1.376226476,1.468836125,1.542198402,1.597651583,1.551711744,1.655088407,1.788235425,2.119896163,2.324113932,2.360524605,2.543531885,2.612065368,2.648396356,2.694863051,2.915738144,2.721163474,2.818431643,2.767510303,2.778063802,2.789025906,2.878668082,2.986968024,3.033026358,3.099912388,3.006821068,3.141717729,3.124675329,3.135847827,2.982953202,3.315478346,3.632784647,3.348950534,3.411100493,3.502718864,3.90780914,3.928210371,3.886330314,3.789562081,3.698582055,3.699403732,3.746590759,3.515356087,3.780194567,3.718601295,3.528937147,3.641206241,3.482475311
Australia,Coal Consumption,-25.274398,133.775136,AUS,Total Asia Pacific,0.7273,0.7538,0.7749,0.7981,0.8254,0.8341,0.83725,0.87455,0.91075,0.95065,0.98115,1.01445,1.05905,1.0867,1.13595,1.16915,1.1993,1.21205,1.2116,1.28125,1.3253,1.35895,1.4161,1.48955,1.56225,1.59965,1.63175,1.64145,1.652,1.68575,1.743,1.81425,1.90605,1.9911,2.114529686,2.129700933,2.108202797,2.155660364,2.217399174,2.310588353,2.297264106,2.359484506,2.339022147,2.437994799,2.357241931,2.186380861,2.131171381,1.995832977,1.894232977,1.878550195,1.945262489,1.943987255,1.87723095,1.831563614,1.75426328,1.68874058
Bangladesh,Coal Consumption,23.684994,90.356331,BGD,Total Asia Pacific,0,0,0,0,0,0,0,0.003913151,0.005085036,0.004520027,0.00523149,0.00516873,0.00539892,0.00523149,0.003892259,0.005199587,0.005345204,0.006475221,0.003664748,0.001466594,0.002050737,0.00309706,0.004875738,0.005022234,0.00523149,0.01178132,0.003766696,0.003536506,0.00131834,0.001234645,0.013434478,0.007365963,0.013518214,0.003892217,0.001925174,0.013811165,0.01464819,0.015296892,0.014627256,0.01464819,0.030052781,0.045661935,0.03726503,0.039225835,0.049013388,0.031232758,0.046495953,0.03836561,0.053114665,0.031872222,0.094867571,0.069713448,0.078216011,0.085702703,0.138761684,0.154580864
China,Coal Consumption,35.86166,104.195397,CHN,Total Asia Pacific,4.79053656,5.1246432,4.5552384,4.52132532,5.45979654,6.94673856,8.00955774,8.47052442,8.58147462,8.4908304,9.56955942,9.8033922,10.78394076,11.84110776,12.24973944,12.74046916,12.67270208,13.4094163,14.36041627,15.6177592,17.05055208,17.82512616,19.34007059,20.776405,21.7688465,22.08426134,23.16033999,24.2333894,25.81328416,27.51000224,27.85266192,29.14340224,28.5548849,28.33818015,29.15651785,29.56106234,31.0887171,34.08284713,40.61901088,47.35900693,55.45838066,60.90617426,66.32608657,67.37731425,70.58016457,73.2249932,79.71049919,80.71284122,82.44114881,82.4927758,80.93678105,80.21306671,80.58759624,81.109745,81.78898778,82.27046218
China Hong Kong SAR,Coal Consumption,22.32789401,114.1798757,HKG,Total Asia Pacific,0.005149764,0.004438008,0.00355878,0.002553948,0.001507248,0.000879228,0.001130436,0.000544284,0.000293076,0.000293076,0.000251208,0.000334944,0.000293076,0.00020934,0.000167472,0.000083736,0.00146538,0.03747186,0.088006536,0.114885792,0.142225596,0.164583108,0.206241768,0.238605732,0.255646008,0.229939056,0.248109768,0.263014776,0.3045897,0.217587996,0.234544536,0.174296484,0.147082284,0.182837556,0.156289,0.181619,0.286878,0.223159,0.283015,0.264263,0.287504,0.287043,0.313193,0.286998,0.299692,0.260723,0.310129,0.305268,0.325355,0.341014,0.280444,0.280423,0.262684,0.262684,0.258369,0.13763
India,Coal Consumption,20.593684,78.96288,IND,Total Asia Pacific,1.488266464,1.484695301,1.509426905,1.561768981,1.659028345,1.572511956,1.594339927,1.683659113,1.661217865,1.875081968,2.015662328,2.098925397,2.197246203,2.126390805,2.258974377,2.374433938,2.671712702,2.642054517,2.804572983,2.945918989,3.086629485,3.316464193,3.641867405,3.90800646,4.247788068,4.59369052,4.888359708,5.177723624,5.362651179,5.534233493,5.87380825,6.042537099,6.319305548,6.52917275,6.468026175,6.880198386,6.93703145,7.246043635,7.588740946,8.076702677,8.84200806,9.181534091,10.04955882,10.87446069,11.76419882,12.16271904,12.75442939,13.81592715,14.78519152,16.2347029,16.55368653,16.84232476,17.44094922,18.58769642,18.59766415,17.53670247
Indonesia,Coal Consumption,-0.789275,113.921327,IDN,Total Asia Pacific,0.005400972,0.006615144,0.004647348,0.003475044,0.0041868,0.003642516,0.0041868,0.0041868,0.002805156,0.003056364,0.003893724,0.003893724,0.0041868,0.005568444,0.0083736,0.010592604,0.01130436,0.01067634,0.01067634,0.011178756,0.0376812,0.060541128,0.094914756,0.099143424,0.148798872,0.14323653,0.144958598,0.176943254,0.206268254,0.206340572,0.227078891,0.270680065,0.333823948,0.358242871,0.4930704,0.551049874,0.699594395,0.721640913,0.968712272,0.889976872,1.019939861,1.208491752,1.516193148,1.31894872,1.388548777,1.652593801,1.96233921,2.219273507,2.386506209,1.888661628,2.141320029,2.233468189,2.393301142,2.838514833,3.41416487,3.25581392
Japan,Coal Consumption,36.204824,138.252924,JPN,Total Asia Pacific,2.03948239,2.173582244,2.387500929,2.456838105,2.624337738,2.528298826,2.295597738,2.243237198,2.371757305,2.514044447,2.35174775,2.299645955,2.169564172,1.964636641,2.098131503,2.437417633,2.732651928,2.606210568,2.568896551,2.872729696,2.998175435,2.855072286,2.913575279,3.149178657,3.154190675,3.2676831,3.241730802,3.186916798,3.250099796,3.403172554,3.527479902,3.620096942,3.718605647,3.544989937,3.729517704,3.9981721,4.093756744,4.348469095,4.468533959,4.586769191,4.805331051,4.723710656,4.95865306,5.093211183,4.27301081,4.869844491,4.617538912,4.875116963,5.073977149,4.988648094,5.032731396,5.023388011,5.097468409,4.991750417,4.905337804,4.574389166
Malaysia,Coal Consumption,4.210484,101.975766,MYS,Total Asia Pacific,0.00062802,0.00083736,0.000502416,0.000502416,0.00062802,0.000669888,0.001716588,0.004354272,0.004144932,0.004144932,0.000376812,0.00041868,0.000460548,0.001004832,0.001423512,0.0020934,0.003893724,0.00355878,0.009252828,0.010006452,0.013355892,0.009922716,0.013690836,0.01088568,0.050115996,0.05547984,0.06535408,0.0686176,0.05736264,0.06372232,0.06983096,0.07016568,0.06786448,0.07242504,0.0811696,0.10401424,0.12430664,0.15238128,0.22242144,0.27748288,0.28823576,0.30534832,0.37015848,0.40927888,0.44446632,0.61826968,0.61806048,0.66450288,0.63040328,0.64253688,0.72826704,0.78424896,0.86905864,0.9321952,0.954837338,1.136705377
New Zealand,Coal Consumption,-40.900557,174.885971,NZL,Total Asia Pacific,0.06887286,0.0669888,0.061169148,0.0575685,0.05903388,0.059075748,0.05254434,0.053842248,0.061001676,0.06280042,0.05909983,0.0609001,0.05800022,0.05350002,0.04769998,0.04906161,0.04888061,0.04791795,0.0530955,0.04938179,0.04559771,0.05240468,0.04373952,0.04739746,0.05160339,0.050141805,0.047809958,0.052645558,0.051862662,0.049023736,0.049159475,0.048447944,0.05230205,0.047689643,0.048856811,0.046295755,0.057335688,0.05730703,0.082707951,0.085459216,0.0951389,0.093677488,0.070995569,0.088100537,0.067748221,0.057859137,0.058570766,0.072979303,0.064359015,0.059435581,0.060024516,0.049666086,0.052330923,0.056422139,0.064215943,0.061296193
Pakistan,Coal Consumption,30.375321,69.345116,PAK,Total Asia Pacific,0.057735972,0.048734352,0.046808424,0.051539508,0.046389744,0.038644164,0.030605508,0.024534648,0.024367176,0.022315644,0.021645756,0.021436416,0.023320476,0.024827724,0.027674748,0.029475072,0.033452532,0.037932408,0.043040304,0.048818088,0.055391364,0.062843868,0.071343072,0.074608776,0.081726336,0.086624892,0.085745664,0.088048404,0.092444544,0.091774656,0.09252828,0.09378432,0.087671592,0.087755328,0.087797196,0.084908304,0.08813214,0.09880848,0.125028473,0.139783353,0.155117594,0.165986239,0.227319352,0.250739801,0.206193352,0.193758874,0.166981856,0.169253937,0.134138768,0.197970301,0.194745958,0.223621499,0.29922214,0.495789921,0.558268379,0.621523556
Philippines,Coal Consumption,12.879721,121.774017,PHL,Total Asia Pacific,0.001855883,0.001758205,0.001367493,0.000625139,0.000820496,0.000820496,0.00080096,0.000781424,0.000781424,0.001093994,0.002070775,0.002461487,0.006075574,0.005567649,0.004864367,0.005860683,0.010158517,0.011330653,0.020629603,0.03305425,0.046748712,0.036824623,0.039168896,0.049600911,0.039207967,0.044775615,0.050284657,0.050108837,0.050909797,0.049053914,0.059173359,0.082401198,0.102229841,0.103226157,0.121062168,0.1679867,0.171542181,0.149486479,0.155581588,0.169119765,0.192106847,0.21017736,0.2260872,0.2658618,0.25372008,0.29391336,0.323527382,0.338528152,0.418846396,0.445626283,0.486362162,0.547976623,0.647990952,0.6846096,0.732020228,0.727748244
Singapore,Coal Consumption,1.352083,103.819836,SGP,Total Asia Pacific,0.000167472,0.00020934,0.000125604,0.000251208,0.000125604,0.000125604,0.000166216,0.000125395,0.000181791,0.000222612,0.000053424,0.000141011,0.000181791,0.00019297,0.000028219,0.000124683,0.00019297,0.000068287,0.000136573,0.000209298,0.000474992,0.000293871,0.000491279,0.000575894,0.000519498,0.000897985,0.000531389,0.000773302,0.000857875,0.001027106,0.000479389,0.000011891,0,0,0,0,0,0.000281981,0.000366596,0.000289517,0.000351691,0.00020934,0.000339131,0.000205153,0.000167472,0.00032657,0.000267955,0.001042513,0.011032218,0.016265718,0.017015155,0.017835768,0.037605838,0.019987783,0.019170966,0.019667899
South Korea,Coal Consumption,36.61375976,127.7174212,KOR,Total Asia Pacific,0.207330336,0.234753876,0.223951932,0.2114334,0.220811832,0.235674972,0.238187052,0.244132308,0.308734632,0.31840614,0.33640938,0.375011676,0.409385304,0.414241992,0.495842724,0.552615732,0.638244166,0.646885721,0.690449375,0.831791556,0.922021283,0.97678044,0.989713465,1.053495176,1.02545199,1.010032006,1.013465182,0.986837134,1.081864933,1.11086271,1.151177407,1.3439628,1.462340383,1.509366521,1.597561463,1.797167153,1.914380806,2.057004148,2.140476379,2.227310611,2.294177994,2.371922683,2.497551804,2.767466426,2.87193546,3.229772882,3.503824063,3.376084795,3.414084192,3.533604772,3.575577442,3.412212692,3.608046076,3.627895694,3.439318036,3.029066064
Sri Lanka,Coal Consumption,7.873054,80.771797,LKA,Total Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0.000018464,0.000105507,0.000109728,0.000071217,0.000096012,0.000053281,0.000745409,0.000749102,0.001456002,0.000880986,0.000329711,0.000308609,0.000158261,0.000018464,0,0.000023739,0.000023739,0.00001609,0.000014507,0.000041939,0.000008704,0,0.000008177,0,0.000014243,0.000003693,0.000455528,0.00250158,0.000658102,0.002446188,0.001834773,0.001789932,0.002413217,0.002456211,0.002509229,0.012522629,0.019091459,0.020083959,0.038545927,0.051872456,0.054914487,0.0568848,0.054971972,0.061860777,0.066395619
Taiwan,Coal Consumption,23.69781,120.960515,TWN,Total Asia Pacific,0.12497598,0.124306092,0.126148284,0.127153116,0.116727984,0.114048432,0.101278692,0.096463872,0.086331816,0.087880932,0.080135352,0.084866436,0.097175628,0.107223948,0.135359244,0.1601451,0.14779404,0.173319003,0.233960777,0.271431884,0.287534211,0.350050614,0.378732811,0.438898961,0.457804556,0.452313461,0.495443388,0.572478364,0.638402735,0.665281073,0.68667818,0.776487975,0.889022837,0.965075231,0.996572294,1.175876564,1.235686344,1.341819521,1.389636266,1.484565986,1.511793229,1.586918232,1.662056602,1.591617144,1.517428541,1.628305159,1.687945871,1.649261544,1.683201582,1.701466644,1.650412464,1.64137694,1.69581931,1.70482834,1.670970508,1.6342447
Thailand,Coal Consumption,15.870032,100.992541,THA,Total Asia Pacific,0.00188406,0.00272142,0.004856688,0.005359104,0.005694048,0.00607086,0.004783419,0.00375983,0.004025483,0.006036319,0.005769787,0.00669239,0.00643687,0.008289655,0.017430821,0.018847634,0.020965192,0.027329463,0.026240518,0.033041639,0.066366055,0.065113556,0.094011584,0.09686246,0.117976648,0.163263671,0.191211392,0.204647833,0.227948905,0.263579836,0.300683804,0.365842123,0.377293875,0.302705041,0.321827273,0.330105232,0.367479519,0.392190845,0.40057989,0.448822388,0.485143679,0.517746463,0.581861621,0.627513616,0.629622131,0.646145062,0.657067966,0.689622101,0.678726992,0.74833349,0.73466545,0.748909029,0.751884164,0.801611189,0.714430348,0.727853859
Vietnam,Coal Consumption,14.058324,108.277199,VNM,Total Asia Pacific,0.037576971,0.039471608,0.043260901,0.047997475,0.051155204,0.054628705,0.059996844,0.045133704,0.064979136,0.077623272,0.107893836,0.101864844,0.111661956,0.107935704,0.111620088,0.095207832,0.106009776,0.1172304,0.117984024,0.118109628,0.117397872,0.12937212,0.14423526,0.135108036,0.108521856,0.093072564,0.089890596,0.090141804,0.087252912,0.096338268,0.129650419,0.144822027,0.186045655,0.199552372,0.149371165,0.196330054,0.21455714,0.245012349,0.285253927,0.373838202,0.391465008,0.239814584,0.262513374,0.497741302,0.467036968,0.609326486,0.726157248,0.673999276,0.719893977,0.869820887,1.098444194,1.188645712,1.187694677,1.582250335,2.067278955,2.101594479
